gender,age_group,occasion,skin_tone,style,item,brand,color,price,image_url,product_url
female,young_adult,casual,olive,classic,Miss Selfridge tailored set,Miss Selfridge,red,154.98,https://images.asos-media.com/products/miss-selfridge-tailored-set/208886441-2,https://www.asos.com/miss-selfridge/miss-selfridge-tailored-set/grp/210146949
female,young_adult,casual,brown,classic,Miss Selfridge tailored	pinstriped set,Miss Selfridge,red,144.98,https://images.asos-media.com/products/miss-selfridge-tailoredpinstriped-set/208785622-2,https://www.asos.com/miss-selfridge/miss-selfridge-tailoredpinstriped-set/grp/210146945
female,adult,party,medium,classic,ASOS DESIGN angel sleeve lace trim satin mini...,ASOS DESIGN,mixed,64.99,https://images.asos-media.com/products/asos-design-angel-sleeve-lace-trim-satin-mini-dress-in-ecru/209966044-1-ecru,https://www.asos.com/asos-design/asos-design-angel-sleeve-lace-trim-satin-mini-dress-in-ecru/prd/209966044#colourWayId-209966045
female,senior,party,brown,classic,ASOS DESIGN oversized slash neck mini dress w...,ASOS DESIGN,black,49.49,https://images.asos-media.com/products/asos-design-oversized-slash-neck-mini-dress-with-taffeta-double-layer-dropped-hem-detail-in-black/210020999-1-black,https://www.asos.com/asos-design/asos-design-oversized-slash-neck-mini-dress-with-taffeta-double-layer-dropped-hem-detail-in-black/prd/210020999#colourWayId-210021001
female,young_adult,party,medium,classic,ASOS DESIGN oversized mini dress with lace he...,ASOS DESIGN,brown,44.99,https://images.asos-media.com/products/asos-design-oversized-mini-dress-with-lace-hem-trim-in-chocolate-brown/209990201-1-chocolatebrown,https://www.asos.com/asos-design/asos-design-oversized-mini-dress-with-lace-hem-trim-in-chocolate-brown/prd/209990201#colourWayId-209990207
female,teen,party,medium,classic,Topshop volume hem dropped waist maxi dress i...,Topshop,blue,109.0,https://images.asos-media.com/products/topshop-volume-hem-dropped-waist-maxi-dress-in-blue-check-chiffon/209066960-1-bluecheck,https://www.asos.com/topshop/topshop-volume-hem-dropped-waist-maxi-dress-in-blue-check-chiffon/prd/209066960#colourWayId-209066976
female,young_adult,party,brown,classic,ASOS DESIGN velvet square neck seam detailing...,ASOS DESIGN,mixed,80.99,https://images.asos-media.com/products/asos-design-velvet-square-neck-seam-detailing-mini-dress-in-dusty-rose/209732553-1-rose,https://www.asos.com/asos-design/asos-design-velvet-square-neck-seam-detailing-mini-dress-in-dusty-rose/prd/209732553#colourWayId-209732561
female,young_adult,party,fair,classic,ASOS DESIGN slash neck batwing sequin mini dr...,ASOS DESIGN,black,64.99,https://images.asos-media.com/products/asos-design-slash-neck-batwing-sequin-mini-dress-in-black/209937029-1-black,https://www.asos.com/asos-design/asos-design-slash-neck-batwing-sequin-mini-dress-in-black/prd/209937029#colourWayId-209937036
female,adult,party,brown,classic,ASOS DESIGN velvet mini dress with lace inser...,ASOS DESIGN,black,49.99,https://images.asos-media.com/products/asos-design-velvet-mini-dress-with-lace-insert-in-black/209937250-1-black,https://www.asos.com/asos-design/asos-design-velvet-mini-dress-with-lace-insert-in-black/prd/209937250#colourWayId-209937252
female,senior,party,olive,classic,ASOS DESIGN glitter knit scoop neck long slee...,ASOS DESIGN,mixed,74.99,https://images.asos-media.com/products/asos-design-glitter-knit-scoop-neck-long-sleeve-maxi-dress-in-rose-gold/209948068-1-rosegold,https://www.asos.com/asos-design/asos-design-glitter-knit-scoop-neck-long-sleeve-maxi-dress-in-rose-gold/prd/209948068#colourWayId-209948069
female,adult,party,medium,classic,ASOS DESIGN super slit sleeves mini dress in ...,ASOS DESIGN,mixed,62.99,https://images.asos-media.com/products/asos-design-super-slit-sleeves-mini-dress-in-burgundy/209947866-1-burgundy,https://www.asos.com/asos-design/asos-design-super-slit-sleeves-mini-dress-in-burgundy/prd/209947866#colourWayId-209947870
female,senior,party,brown,classic,ASOS DESIGN square neck dropped waist maxi dr...,ASOS DESIGN,mixed,94.99,https://images.asos-media.com/products/asos-design-square-neck-dropped-waist-maxi-dress-with-pleated-skirt-in-ombre-print/209317922-1-ombreprint,https://www.asos.com/asos-design/asos-design-square-neck-dropped-waist-maxi-dress-with-pleated-skirt-in-ombre-print/prd/209317922#colourWayId-209317928
female,teen,party,medium,classic,ASOS DESIGN satin long sleeve fallen shoulder...,ASOS DESIGN,mixed,84.99,https://images.asos-media.com/products/asos-design-satin-long-sleeve-fallen-shoulders-cami-midi-dress-in-purple-floral-print/209667919-1-purplefloral,https://www.asos.com/asos-design/asos-design-satin-long-sleeve-fallen-shoulders-cami-midi-dress-in-purple-floral-print/prd/209667919#colourWayId-209667925
female,teen,party,olive,classic,ASOS DESIGN shoulder grazer draped sleeves ma...,ASOS DESIGN,black,59.99,https://images.asos-media.com/products/asos-design-shoulder-grazer-draped-sleeves-maxi-dress-in-black/210016372-1-black,https://www.asos.com/asos-design/asos-design-shoulder-grazer-draped-sleeves-maxi-dress-in-black/prd/210016372#colourWayId-210016378
female,teen,party,olive,classic,ASOS DESIGN dropped shoulder draped slinky mi...,ASOS DESIGN,olive,69.99,https://images.asos-media.com/products/asos-design-dropped-shoulder-draped-slinky-midi-dress-in-olive/209689970-1-olive,https://www.asos.com/asos-design/asos-design-dropped-shoulder-draped-slinky-midi-dress-in-olive/prd/209689970#colourWayId-209689973
female,adult,party,medium,classic,Sister Jane Ripple bow embellished mini dress...,sister jane,black,218.2,https://images.asos-media.com/products/sister-jane-ripple-bow-embellished-mini-dress-and-bag-in-black/209801423-1-black,https://www.asos.com/sister-jane/sister-jane-ripple-bow-embellished-mini-dress-and-bag-in-black/grp/210077539#colourWayId-209801429
female,senior,streetwear,dark,hypebeast,Daisy Street belted tankini top and belted sh...,Daisy Street,mixed,56.0,https://images.asos-media.com/products/daisy-street-belted-tankini-top-and-belted-shorts-in-burgundy-stripe-set/210430662-1-purplestripe,https://www.asos.com/daisy-street/daisy-street-belted-tankini-top-and-belted-shorts-in-burgundy-stripe-set/prd/210430662#colourWayId-210430666
female,senior,casual,fair,classic,The Frolic exclusive mesh overlay asymmetric ...,The Frolic,mixed,98.0,https://images.asos-media.com/products/the-frolic-exclusive-mesh-overlay-asymmetric-shoulder-scarf-wrap-around-top-and-maxi-skirt-set-in-chocolate-polka-dots/209889994-2,https://www.asos.com/the-frolic/the-frolic-exclusive-mesh-overlay-asymmetric-shoulder-scarf-wrap-around-top-and-maxi-skirt-set-in-chocolate-polka-dots/grp/210635878#colourWayId-209889996
female,young_adult,formal,medium,elegant,Vero Moda tailored collarless fitted blazer a...,Vero Moda,red,180.0,https://images.asos-media.com/products/vero-moda-tailored-collarless-fitted-blazer-and-pleat-front-wide-leg-pants-set-in-cream/209989714-2,https://www.asos.com/vero-moda/vero-moda-tailored-collarless-fitted-blazer-and-pleat-front-wide-leg-pants-set-in-cream/grp/210651054
female,teen,streetwear,brown,hypebeast,ASOS DESIGN oversized shorts and crew sweatsh...,ASOS DESIGN,mixed,87.98,https://images.asos-media.com/products/asos-design-oversized-shorts-and-crew-sweatshirt-with-print-set-in-ice-gray-heather/210527628-3,https://www.asos.com/asos-design/asos-design-oversized-shorts-and-crew-sweatshirt-with-print-set-in-ice-gray-heather/grp/210653934#colourWayId-210527684
female,young_adult,streetwear,medium,hypebeast,ASOS DESIGN oversized pique zip through and s...,ASOS DESIGN,mixed,104.98,https://images.asos-media.com/products/asos-design-oversized-pique-zip-through-and-shorts-set-in-cream/210489841-2,https://www.asos.com/asos-design/asos-design-oversized-pique-zip-through-and-shorts-set-in-cream/grp/210654166#colourWayId-210489851
female,adult,formal,fair,elegant,YAS oversized blazer and wide leg pants set w...,YAS,blue,235.0,https://images.asos-media.com/products/yas-oversized-blazer-and-wide-leg-pants-set-with-tortoise-shell-effect-button-detail-in-sky-blue/209941218-2,https://www.asos.com/yas/yas-oversized-blazer-and-wide-leg-pants-set-with-tortoise-shell-effect-button-detail-in-sky-blue/grp/210617124
female,teen,formal,brown,elegant,Wanderdoll Farron tailored structured cinch w...,Wanderdoll,black,391.0,https://images.asos-media.com/products/wanderdoll-farron-tailored-structured-cinch-waist-longline-blazer-and-wide-leg-pants-set-in-black/210050041-2,https://www.asos.com/wanderdoll/wanderdoll-farron-tailored-structured-cinch-waist-longline-blazer-and-wide-leg-pants-set-in-black/grp/210481314#colourWayId-210050001
female,teen,casual,olive,classic,ASOS DESIGN Curve slinky twill curved bust ca...,ASOS Curve,black,92.98,https://images.asos-media.com/products/asos-design-curve-slinky-twill-curved-bust-cami-top-and-wrap-skirted-pants-set-in-black/209789721-1-black,https://www.asos.com/asos-curve/asos-design-curve-slinky-twill-curved-bust-cami-top-and-wrap-skirted-pants-set-in-black/grp/209820679
female,young_adult,streetwear,fair,hypebeast,ASOS DESIGN relaxed half zip with fixed hem a...,ASOS DESIGN,green,89.98,https://images.asos-media.com/products/asos-design-relaxed-half-zip-with-fixed-hem-and-oversized-pleated-shorts-set-in-green/210499615-2,https://www.asos.com/asos-design/asos-design-relaxed-half-zip-with-fixed-hem-and-oversized-pleated-shorts-set-in-green/grp/210653936#colourWayId-210499618
female,teen,party,olive,classic,Weekday oversized T-shirt dress in black,Weekday,black,35.0,https://images.asos-media.com/products/weekday-oversized-t-shirt-dress-in-black/210245891-1-black,https://www.asos.com/weekday/weekday-oversized-t-shirt-dress-in-black/prd/210245891#colourWayId-210245897
female,young_adult,streetwear,brown,hypebeast,Kaiia side striped oversized hoodie and wide ...,Kaiia,white,107.0,https://images.asos-media.com/products/kaiia-side-striped-oversized-hoodie-and-wide-leg-sweatpants-set-in-white-and-dark-green/209741507-3,https://www.asos.com/kaiia/kaiia-side-striped-oversized-hoodie-and-wide-leg-sweatpants-set-in-white-and-dark-green/grp/210635913
female,young_adult,streetwear,olive,hypebeast,ASOS COLLECTIVE oversized super heavyweight s...,ASOS COLLECTIVE,navy,166.0,https://images.asos-media.com/products/asos-collective-oversized-super-heavyweight-set-in-navy/209569015-3,https://www.asos.com/asos-collective/asos-collective-oversized-super-heavyweight-set-in-navy/grp/210529889
female,teen,streetwear,medium,hypebeast,Daisy Street shirred drop waist maxi skirt in...,Daisy Street,red,59.0,https://images.asos-media.com/products/daisy-street-shirred-drop-waist-maxi-skirt-in-blue-plaid/209913105-1-bluecheck,https://www.asos.com/daisy-street/daisy-street-shirred-drop-waist-maxi-skirt-in-blue-plaid/prd/209913105#colourWayId-209913109
female,senior,party,brown,classic,Daisy Street shirred drop waist maxi dress in...,Daisy Street,red,63.0,https://images.asos-media.com/products/daisy-street-shirred-drop-waist-maxi-dress-in-blue-plaid/209913176-1-bluecheck,https://www.asos.com/daisy-street/daisy-street-shirred-drop-waist-maxi-dress-in-blue-plaid/prd/209913176#colourWayId-209913180
female,young_adult,formal,fair,elegant,Weekday velour tracksuit set,Weekday,mixed,183.0,https://images.asos-media.com/products/weekday-velour-tracksuit-set/210149284-2,https://www.asos.com/weekday/weekday-velour-tracksuit-set/grp/210507955
female,senior,streetwear,brown,hypebeast,Kaiia sweethearts sticker back graphic oversi...,Kaiia,mixed,112.0,https://images.asos-media.com/products/kaiia-sweethearts-sticker-back-graphic-oversized-t-shirt-oversized-hoodie-and-sweatpants-set-in-cream/209784699-4,https://www.asos.com/kaiia/kaiia-sweethearts-sticker-back-graphic-oversized-t-shirt-oversized-hoodie-and-sweatpants-set-in-cream/grp/210105367#colourWayId-209784763
female,teen,streetwear,fair,hypebeast,ASOS DESIGN oversized fit sweatpants and hood...,ASOS DESIGN,red,94.98,https://images.asos-media.com/products/asos-design-oversized-fit-sweatpants-and-hoodie-with-print-detail-set-in-heathered-ice/210370961-2,https://www.asos.com/asos-design/asos-design-oversized-fit-sweatpants-and-hoodie-with-print-detail-set-in-heathered-ice/grp/210571370#colourWayId-210370815
female,young_adult,formal,fair,elegant,Object oversized tailored blazer and wide leg...,Object,red,216.0,https://images.asos-media.com/products/object-oversized-tailored-blazer-and-wide-leg-pants-set-in-skylight-blue/210029812-2,https://www.asos.com/object/object-oversized-tailored-blazer-and-wide-leg-pants-set-in-skylight-blue/grp/210468162
female,teen,streetwear,dark,hypebeast,Kaiia oversized one shoulder sweatshirt and w...,Kaiia,pink,98.0,https://images.asos-media.com/products/kaiia-oversized-one-shoulder-sweatshirt-and-wide-leg-sweatpants-set-in-baby-pink/209741547-4,https://www.asos.com/kaiia/kaiia-oversized-one-shoulder-sweatshirt-and-wide-leg-sweatpants-set-in-baby-pink/grp/210407450
female,teen,formal,brown,elegant,AFRM oversized hoodie and tracksuit set in bl...,AFRM,black,196.0,https://images.asos-media.com/products/afrm-oversized-hoodie-and-tracksuit-set-in-black-polka-dots/209902392-2,https://www.asos.com/afrm/afrm-oversized-hoodie-and-tracksuit-set-in-black-polka-dots/grp/210505005
female,adult,formal,fair,elegant,ARRANGE Curve cinched collarless pleated wrap...,ARRANGE,red,338.0,https://images.asos-media.com/products/arrange-curve-cinched-collarless-pleated-wrap-blazer-draped-tailored-wide-leg-pants-maxi-skirt-in-gray/209568759-2,https://www.asos.com/arrange/arrange-curve-cinched-collarless-pleated-wrap-blazer-draped-tailored-wide-leg-pants-maxi-skirt-in-gray/grp/210444123
female,senior,formal,fair,elegant,ASOS DESIGN oversized blazer and micro pelmet...,ASOS DESIGN,mixed,122.98,https://images.asos-media.com/products/asos-design-oversized-blazer-and-micro-pelmet-skort-set-in-gray/209750456-2,https://www.asos.com/asos-design/asos-design-oversized-blazer-and-micro-pelmet-skort-set-in-gray/grp/210043872
female,adult,streetwear,brown,hypebeast,COLLUSION vintage wash oversized hoodie and b...,Collusion,mixed,105.98,https://images.asos-media.com/products/collusion-vintage-wash-oversized-hoodie-and-baggy-sweatpants-set/209489970-2,https://www.asos.com/collusion/collusion-vintage-wash-oversized-hoodie-and-baggy-sweatpants-set/grp/210441458#colourWayId-209489982
female,young_adult,streetwear,brown,hypebeast,Kaiia star logo graphic oversized hoodie and ...,Kaiia,mixed,107.0,https://images.asos-media.com/products/kaiia-star-logo-graphic-oversized-hoodie-and-wide-leg-sweatpants-set-in-gray/209741707-2,https://www.asos.com/kaiia/kaiia-star-logo-graphic-oversized-hoodie-and-wide-leg-sweatpants-set-in-gray/grp/210458455#colourWayId-209741710
female,senior,casual,olive,classic,Wanderdoll Frankie premium heavyweight polo t...,Wanderdoll,mixed,174.0,https://images.asos-media.com/products/wanderdoll-frankie-premium-heavyweight-polo-top-long-sleeve-top-and-wide-leg-pants-set-in-cream-stripe/209748254-3,https://www.asos.com/wanderdoll/wanderdoll-frankie-premium-heavyweight-polo-top-long-sleeve-top-and-wide-leg-pants-set-in-cream-stripe/grp/210298309
female,adult,streetwear,brown,hypebeast,Monki oversized v neck sweater in gray melang...,Monki,mixed,70.0,https://images.asos-media.com/products/monki-oversized-v-neck-sweater-in-gray-melange/209987354-1-greymelange,https://www.asos.com/monki/monki-oversized-v-neck-sweater-in-gray-melange/prd/209987354#colourWayId-209987358
female,teen,formal,brown,elegant,Vero Moda oversized fit blazer and belted wid...,Vero Moda,mixed,193.0,https://images.asos-media.com/products/vero-moda-oversized-fit-blazer-and-belted-wide-leg-pants-set-in-burgundy/209604575-2,https://www.asos.com/vero-moda/vero-moda-oversized-fit-blazer-and-belted-wide-leg-pants-set-in-burgundy/grp/210361444
female,teen,streetwear,dark,hypebeast,ASOS DESIGN oversized knit sweater and sweatp...,ASOS DESIGN,black,109.98,https://images.asos-media.com/products/asos-design-oversized-knit-sweater-and-sweatpants-set-with-nyc-print-in-washed-black/209630226-2,https://www.asos.com/asos-design/asos-design-oversized-knit-sweater-and-sweatpants-set-with-nyc-print-in-washed-black/grp/209877209
female,senior,streetwear,brown,hypebeast,ASOS DESIGN oversized knit hoodie and sweatpa...,ASOS DESIGN,mixed,114.98,https://images.asos-media.com/products/asos-design-oversized-knit-hoodie-and-sweatpants-set-with-nyc-print-in-gray/209630050-2,https://www.asos.com/asos-design/asos-design-oversized-knit-hoodie-and-sweatpants-set-with-nyc-print-in-gray/grp/209877208
